X1;X2;X3;X4;X5;X6;X7;X8;Y;A
-0.624772959;-0.309179812;-0.17507371;0.177616088;3;-1.874318878;0.031547475;0.579501558;45.27373728;0
-1.701553152;0.727756732;1.684406823;0.529268487;5;-8.507765761;0.280125132;-6.191583804;41.62402863;0
-0.845812228;1.564280137;-4.690782505;0.002441756;2;-1.691624457;5.96E-06;-2.646174538;40.36567864;1
1.438734187;2.038405855;-0.334031048;0.443367227;4;5.754936749;0.196574498;11.73089676;51.81321589;0
3.49878869;-3.676612812;4.397830082;0.048636945;3;10.49636607;0.002365552;-38.59107396;33.8551111;0
1.578845571;-1.731533179;-0.595646966;0.644780473;2;3.157691142;0.415741858;-5.467646982;64.23919769;1
-0.946549668;3.619179044;1.135692972;0.161475203;1;-0.946549668;0.026074241;-3.425732722;33.3755822;1
-1.422457676;1.170738546;-7.205615419;0.028411473;4;-5.689830706;0.000807212;-6.661304128;38.22466878;0
-0.59842615;-4.504088865;0.243109435;0.422947806;6;-3.5905569;0.178884847;16.17218735;85.31814313;1
-0.553084258;-0.392688357;-1.047275444;0.133021109;2;-1.106168517;0.017694616;0.434379498;46.03232705;0
1.212807538;1.121490672;0.734288177;0.019715686;4;4.85123015;0.000388708;5.440609362;63.15767622;1
-0.043799013;0.280625236;-2.545124757;0.375918613;4;-0.175196052;0.141314804;-0.049164433;58.08111893;1
0.297588231;1.040985927;0.213353696;0.025604734;5;1.487941153;0.000655602;1.548925801;47.35943603;0
0.628865083;0.878778376;-1.219078721;0.008913122;6;3.773190496;7.94E-05;3.315798217;68.36928789;1
-0.5469554;-0.28169601;-0.136122429;0.263496488;7;-3.8286878;0.069430399;1.078526076;45.03758176;0
0.168530212;-0.118890983;-2.568987243;0.187377587;2;0.337060424;0.03511036;-0.040073445;52.41725755;1
0.659295826;0.002000578;-0.468599042;0.217855938;4;2.637183303;0.04746121;0.005275892;60.79929302;1
0.122718643;-1.212208698;-0.265107271;0.023724142;3;0.368155928;0.000562835;-0.446281819;44.55471019;0
0.389501131;-0.996764358;-0.499287061;0.038812775;3;1.168503393;0.001506431;-1.164722535;46.09037436;0
-0.019390227;0.600061659;0.377256491;0.457269276;0;0;0.209095191;0;47.11894481;0
-0.034122029;0.417768264;-0.835222392;0.312736637;4;-0.136488115;0.097804204;-0.057020403;45.71079354;0
-0.605058874;-0.064983918;-2.221964251;0.191808229;6;-3.630353243;0.036790397;0.235914578;44.69293463;0
0.625904523;1.180894388;1.101085006;0.313806239;4;2.503618092;0.098474356;2.956508555;60.89639862;1
-0.19279832;-5.368892607;0.408040367;0.016705626;4;-0.771193279;0.000279078;4.140453895;78.35821338;1
-0.688404576;0.177780277;0.166167141;0.0915076;3;-2.065213729;0.008373641;-0.367154268;45.7313812;0
0.361602837;-0.124453895;0.665098538;0.004302325;4;1.446411346;1.85E-05;-0.180011525;47.506581;0
0.209994431;-1.190714933;0.786159385;0.002414362;6;1.259966584;5.83E-06;-1.500261027;71.09481666;1
0.707196033;3.592493791;0.48553956;0.183657821;4;2.828784131;0.033730195;10.16238943;57.34341659;1
-1.32104602;-1.910964604;0.620952214;0.211063785;1;-1.32104602;0.044547921;2.524472185;46.74265457;0
0.474938912;0.67602095;0.575407698;0.071076831;7;3.324572387;0.005051916;2.247480582;70.60198205;1
2.025741186;-0.093890018;-1.638472504;0.720300707;4;8.102964744;0.518833108;-0.760787505;67.10555913;1
0.730277522;2.145673439;-0.862837442;0.058127293;2;1.460555044;0.003378782;3.133874164;48.83221295;1
-0.743209576;-0.18988694;-0.128678426;0.621498454;4;-2.972838303;0.386260328;0.564503169;46.32012669;0
-1.466467734;-0.801253582;-0.562250878;0.023083147;3;-4.399403201;0.000532832;3.525037575;53.15769614;1
-0.468975811;1.25070059;-0.476561043;0.154184614;2;-0.937951623;0.023772895;-1.173096648;44.33893763;0
1.478847778;1.744620458;-1.470831357;0.100166911;3;4.436543333;0.01003341;7.740084261;58.05465496;1
-0.479619463;-2.912288438;0.122713059;0.065507986;1;-0.479619463;0.004291296;1.396790218;45.6537434;0
-0.386825088;1.927692257;0.853626876;0.105319159;3;-1.160475263;0.011092125;-2.237039179;46.61582367;1
0.160304401;1.95693581;1.61041577;0.044162312;0;0;0.00195031;0;46.00272922;0
-0.465723162;-4.475560116;8.810197803;0.470612452;7;-3.260062133;0.22147608;14.59060406;88.87186794;1
1.118169434;-0.089414401;0.712981719;0.605710812;2;2.236338869;0.366885587;-0.199960901;48.17460552;0
1.612644141;-0.444618297;-0.381029771;0.212103084;3;4.837932424;0.044987718;-2.151033277;62.82122325;1
1.36298071;-2.007528543;-0.338872812;0.229947211;1;1.36298071;0.05287572;-2.736222679;45.35306134;0
0.973688682;1.739829255;-6.183633019;0.212118466;1;0.973688682;0.044994244;1.694052054;47.41091965;1
1.662037972;-0.366759335;-0.833042991;0.266399172;3;4.986113915;0.070968519;-1.828703822;47.49090231;0
0.111118695;-4.187721354;0.421883228;0.294429601;3;0.333356086;0.08668879;-1.3960024;43.91427268;0
-1.513650545;-1.397204855;-1.118615974;0.093492771;2;-3.027301091;0.008740898;4.229759783;53.87882266;1
0.28343068;-1.767310042;-2.519695509;0.3769298;2;0.566861359;0.142076074;-1.001819772;58.76956112;1
2.941337048;1.299015594;-0.4102126;6.98E-07;6;17.64802229;4.87E-13;22.92505615;87.75209589;1
1.212184931;3.63411989;-0.384045119;0.368224375;4;4.848739725;0.135589191;17.62090148;58.6390501;1
-0.369501392;1.699482517;-0.99581344;0.020217169;4;-1.478005568;0.000408734;-2.511844622;43.91422267;0
-0.125695593;-3.496609247;1.925877253;0.014583413;5;-0.628477966;0.000212676;2.197541868;47.08335489;0
-0.184255831;-2.429789873;0.716661732;0.338030268;3;-0.552767492;0.114264462;1.343108853;46.38296266;0
-0.811535114;0.164058689;-2.131598956;0.083074476;5;-4.05767557;0.006901368;-0.665696936;58.03308848;1
-0.036010195;-0.222705375;-1.375092712;0.312217551;5;-0.180050976;0.097479799;0.04009832;46.74297228;0
-0.676739439;-0.052870254;-1.634396012;0.045358782;3;-2.030218316;0.002057419;0.107338158;52.87894342;1
-1.313666779;-1.76535635;-0.040509819;0.132505257;4;-5.254667115;0.017557643;9.276359958;63.63427324;1
-0.808123061;-1.204098124;-1.003211995;0.31655471;0;0;0.100206884;0;45.71511633;0
-0.176394335;0.866865984;2.082894958;0.075141754;3;-0.529183006;0.005646283;-0.458730747;46.05319167;0
0.291674724;-0.133914473;-0.92519707;0.390770353;5;1.458373621;0.152701469;-0.195297335;46.68096154;0
0.289435974;1.482364468;-0.022061897;0.099449015;2;0.578871947;0.009890107;0.858099206;47.43615885;0
0.049521314;-3.441160097;0.359559113;0.077773909;3;0.148563941;0.006048781;-0.511232307;67.53746885;1
0.799052932;-1.710708159;-0.484624764;0.582427719;6;4.794317595;0.339222047;-8.201678227;44.41294568;0
1.202187013;1.127840491;-2.562799589;0.037759748;5;6.010935064;0.001425799;6.779375956;50.92462179;0
-1.417284685;1.960700077;0.029735193;0.222681121;5;-7.086423424;0.049586882;-13.89435095;45.56981543;1
-0.497386025;-0.122394439;-0.047347447;0.000348601;4;-1.9895441;1.22E-07;0.243509134;44.98864207;0
-1.938324445;1.416550053;-1.454049888;0.073689162;4;-7.75329778;0.005430093;-10.98293438;38.11970164;0
-0.983117043;-2.287797016;0.412187216;0.04156576;5;-4.915585217;0.001727712;11.24586119;70.43724081;1
0.719507937;-1.574334239;-0.03664974;0.13421575;3;2.158523811;0.018013868;-3.398237942;64.3661077;1
-1.06219897;7.184046167;-0.580725316;0.204125398;1;-1.06219897;0.041667178;-7.630886439;40.77533247;0
1.2430825;-0.121992881;-0.175207286;0.505898036;1;1.2430825;0.255932823;-0.151647215;46.37192205;0
-0.990485476;-0.831186294;-2.146635679;0.151395252;2;-1.980970952;0.022920522;1.646555903;51.78248648;1
-1.98190312;0.298852093;0.876552138;0.505775374;3;-5.945709359;0.255808729;-1.776887688;43.52751048;0
-0.646749092;-1.960016016;-0.393283247;0.386136815;3;-1.940247275;0.14910164;3.802915733;46.61129313;0
0.889878929;-2.350689496;3.358525447;0.225087863;4;3.559515715;0.050664546;-8.367316202;43.50313267;0
-1.5865223;-1.320230872;7.152581999;0.801815242;4;-6.346089199;0.642907682;8.378302874;59.71951958;1
-0.599067962;-1.442538211;-0.43258269;0.518921466;6;-3.594407771;0.269279488;5.185070555;69.14096165;1
2.164916587;-1.111387269;-0.953242243;0.28857173;1;2.164916587;0.083273643;-2.406060734;58.22596874;1
1.548959307;-1.074958926;-0.814198731;0.411411551;6;9.293755841;0.169259464;-9.990405797;47.03656452;0
0.428403728;3.120261656;-1.399048876;0.078080664;3;1.285211183;0.00609659;4.010195174;48.54217844;0
-0.095583285;2.751630927;1.995091763;0.118180133;4;-0.382333141;0.013966544;-1.052039694;50.83652905;1
0.615439553;-1.313985058;-0.572032762;0.012721507;1;0.615439553;0.000161837;-0.808678377;53.07864434;1
0.379083181;-2.251560424;-0.812797952;0.15737627;3;1.137249542;0.02476729;-2.56058606;45.15850317;0
1.015792089;1.760128158;0.877582858;0.014983093;4;4.063168354;0.000224493;7.151697032;50.55773573;0
-1.437843362;1.053555656;0.879566737;0.546058017;2;-2.875686725;0.298179358;-3.029696013;44.32388206;0
0.939115899;4.961344907;-0.851045216;0.16393769;1;0.939115899;0.026875566;4.659277881;38.03498918;1
0.919518863;1.361522621;-0.565213806;0.612415537;3;2.758556588;0.37505279;3.755837195;57.66233217;1
-2.298702981;0.449737769;0.378612043;0.359075248;6;-13.79221789;0.128935034;-6.202881299;50.14586076;1
0.431921009;-0.496252462;0.785997215;0.121284198;3;1.295763028;0.014709857;-0.643025592;57.58902418;1
-0.585419797;1.774115335;0.932056106;0.027926245;4;-2.341679189;0.000779875;-4.154408958;49.18747165;1
0.701522032;2.429389077;0.450693779;0.023205085;4;2.806088128;0.000538476;6.817079847;59.39216502;1
0.479993451;0.720496594;-0.446047134;0.145932998;5;2.399967256;0.02129644;1.729168234;63.54891193;1
0.596333598;-2.737943796;0.415106905;0.235360385;1;0.596333598;0.055394511;-1.632727875;45.06310521;0
0.974735552;-0.737318807;1.621746466;0.271662906;3;2.924206656;0.073800734;-2.156072564;61.61367765;1
-0.614418024;-2.63051924;0.182246959;0.578038669;1;-0.614418024;0.334128703;1.616238433;56.00832733;1
0.509172437;-0.523553095;0.625139593;0.417376884;1;0.509172437;0.174203463;-0.266578805;46.85633904;0
-0.324481428;1.064042036;-1.288357524;0.003058752;3;-0.973444285;9.36E-06;-1.035785639;48.86213943;1
-0.219240882;0.394947652;-1.190514677;0.610968753;2;-0.438481764;0.373282817;-0.173177343;50.14864729;1
-0.223680147;2.491107937;0.327940554;0.614017155;2;-0.447360293;0.377017067;-1.114422777;47.07084034;0
0.523939488;2.321225758;-0.77546646;0.004699921;2;1.047878977;2.21E-05;2.432363672;47.91548681;0
0.178030794;2.889883558;-1.051066913;0.176150209;0;0;0.031028896;0;46.07454918;0
0.57148625;-1.164107058;1.472750004;0.007819363;5;2.857431249;6.11E-05;-3.326355885;47.51522602;0
1.372629751;0.005639636;2.116540245;0.111480062;5;6.863148753;0.012427804;0.038705659;68.34795749;1
1.163916395;0.574636174;0.712774098;0.000314236;4;4.65566558;9.87E-08;2.675313855;64.51848803;1
-1.812991203;-0.367712678;-0.035332083;0.012006466;2;-3.625982407;0.000144155;1.333319702;44.75626837;0
1.486964275;4.345733524;-0.266786855;0.13552411;3;4.460892825;0.018366784;19.3858515;55.36178771;1
0.129355961;0.791352087;0.915254753;0.861308359;4;0.517423845;0.741852089;0.40946444;58.76778327;1
-0.077614844;0.328140614;0.662230108;0.232305193;2;-0.155229689;0.053965703;-0.050937165;44.48486906;0
-0.426146886;-1.982336928;-2.463080648;0.215775455;2;-0.852293772;0.046559047;1.689533418;46.03595468;0
1.081415055;6.216455798;-1.823643677;0.209791896;4;4.325660218;0.04401264;26.89027554;53.35999431;1
0.538759214;0.615313578;2.85026461;0.009692069;2;1.077518427;9.39E-05;0.663011719;53.9402411;1
0.24670708;-2.383223012;1.124380601;0.307936632;2;0.493414159;0.094824969;-1.175915978;61.19186415;1
0.338484864;-1.887177125;1.058436075;0.337157231;6;2.030909184;0.113674998;-3.832685353;73.43965;1
1.691334966;2.234359931;-0.262545574;0.323992154;4;6.765339865;0.104970916;15.11620431;66.69883262;1
1.14250984;1.805708952;-0.921794442;0.15139019;4;4.57003936;0.02291899;8.252160982;60.50025697;1
0.419462766;5.436006198;-1.156588363;0.365222755;1;0.419462766;0.133387661;2.280202198;48.28241951;0
1.069070815;-1.363263699;1.114730038;0.004459915;2;2.13814163;1.99E-05;-2.914850868;60.21982974;1
0.152906624;-1.463870348;-1.779014606;0.904374938;2;0.305813248;0.817894028;-0.447670946;44.25308004;0
0.107836163;-0.869649043;-0.402513298;0.469758107;2;0.215672326;0.220672679;-0.187559231;55.80007781;1
-0.646399184;0.789467215;0.140081599;0.258669514;7;-4.524794286;0.066909918;-3.572176745;44.67811949;0
-0.020908472;2.465158883;0.231176594;0.464904514;1;-0.020908472;0.216136207;-0.051542705;45.12541103;0
1.259330246;3.027274049;-0.52018298;0.251766248;3;3.777990737;0.063386243;11.43701331;56.033858;1
0.862340805;-4.713455342;-0.481371111;0.34373426;1;0.862340805;0.118153241;-4.064604874;43.08510471;0
-1.245007735;0.429239937;-1.17272393;0.147187529;2;-2.49001547;0.021664169;-1.068814083;44.51632806;0
0.555509724;2.785157567;0.244323121;0.4515332;2;1.111019448;0.20388223;3.094364223;45.20718202;1
-0.731220639;0.956784013;0.510338437;0.231275698;3;-2.193661916;0.053488448;-2.098860652;44.00392653;0
-0.702356137;0.724718386;-1.158646823;0.082622773;4;-2.809424549;0.006826523;-2.036041624;43.76136987;0
0.634389859;1.13314225;2.753169456;0.021825088;4;2.537559437;0.000476334;2.875415811;48.16384269;0
0.810137509;0.988355278;-0.516463812;0.309269378;3;2.430412527;0.095647548;2.402111048;48.44443228;0
-0.136259323;0.970783394;11.17393586;0.003016345;5;-0.681296617;9.10E-06;-0.661391442;60.82550391;1
-0.999537239;-3.31931086;-4.113844337;0.29679424;4;-3.998148956;0.088086821;13.27109925;69.70778854;1
0.947821836;-3.23381406;-0.906894441;0.286704968;3;2.843465509;0.082199739;-9.195238742;42.32508414;0
0.836460804;3.00883919;-0.184184677;0.165333742;6;5.018764823;0.027335246;15.10065629;54.78900099;0
0.876823655;-0.534946273;-0.971775546;0.088736873;3;2.630470965;0.007874233;-1.40716064;60.291903;1
0.495267478;1.250380573;-1.302948473;0.647617731;1;0.495267478;0.419408725;0.619272832;45.53856922;0
1.70093116;0.247954542;-0.587528032;0.017805975;4;6.803724639;0.000317053;1.687014424;67.53661726;1
-0.833912141;0.111248639;1.928227934;0.110106945;4;-3.335648564;0.012123539;-0.371086364;45.39984043;0
2.110151511;2.541989691;0.666225355;0.277632967;3;6.330454532;0.077080065;16.09195016;62.89230029;1
0.650100741;1.523850997;0.355143881;0.040172423;3;1.950302223;0.001613824;2.971969988;53.83208539;1
0.626081129;-0.773708818;-1.151155709;0.314181846;3;1.878243386;0.098710232;-1.453213471;62.21172513;1
-0.551463166;1.778250452;0.45988324;0.002998928;3;-1.654389497;8.99E-06;-2.941918871;43.34634287;0
-1.683592611;1.899634652;0.469806196;0.453759253;3;-5.050777832;0.205897459;-9.594632586;40.27299438;0
0.650392438;1.5405305;-1.376156539;0.57843896;4;2.601569752;0.334591631;4.007797552;57.60916994;1
0.20176909;-3.894577797;0.20543465;0.086475923;1;0.20176909;0.007478085;-0.785805419;46.25618747;0
-0.782928618;-0.190946044;-0.525176097;0.234040065;2;-1.565857236;0.054774752;0.298994245;50.08844067;1
0.489151086;-0.695913589;-0.996980356;0.227348972;3;1.467453258;0.051687555;-1.021220664;59.20117078;1
-1.576175005;0.431326909;2.024036389;0.00087485;1;-1.576175005;7.65E-07;-0.679846693;42.76722756;0
0.529962794;1.394586479;0.163644089;0.17585274;4;2.119851177;0.030924186;2.95631579;57.8848869;1
-0.669677764;0.256357102;1.593414422;0.353431301;2;-1.339355529;0.124913685;-0.343353302;49.30133155;1
0.45677133;-0.578039146;0.83763135;0.558656422;6;2.740627979;0.312096998;-1.584190256;48.03063423;0
-0.602312304;2.191299706;-1.928826515;0.341932172;1;-0.602312304;0.116917611;-1.319846776;43.77057688;0
0.990359934;-0.076870797;-0.731786568;0.007270162;3;2.971079802;5.29E-05;-0.228389272;59.58475686;1
-1.796763263;0.13329661;-2.390860827;0.912646787;2;-3.593526526;0.832924158;-0.479004904;44.12565421;1
0.197480746;4.669170963;-2.788699464;0.616509895;4;0.789922982;0.380084451;3.688285451;45.50598216;1
0.746059623;-2.613722982;-2.675579937;0.146685937;4;2.984238492;0.021516764;-7.79997273;41.78002472;0
1.434850657;0.684070959;-0.998449162;0.028720864;5;7.174253283;0.000824888;4.907698324;69.87300978;1
0.738156054;-1.896456042;-0.644260101;0.333927019;5;3.690780268;0.111507254;-6.999402537;44.55350118;0
-0.607273123;4.771914125;-1.162966871;0.008544386;4;-2.429092492;7.30E-05;-11.59142078;40.76525439;0
0.025581757;0.352780666;0.384026194;0.167926999;3;0.076745271;0.028199477;0.027074248;45.83804179;0
-0.707719694;-0.746708445;-0.288132332;0.633159035;3;-2.123159081;0.400890364;1.585380815;55.55195704;1
-0.300796712;-1.138212871;1.360605138;0.771715275;3;-0.902390137;0.595544465;1.027112069;58.44821764;1
0.085064856;4.024579985;-2.702944764;0.024900095;5;0.425324282;0.000620015;1.711751594;50.62114094;1
0.163110032;1.783834122;-0.560037302;0.115893204;3;0.489330096;0.013431235;0.872883722;47.9464022;0
-1.459208651;2.540318944;-2.44461707;0.039308064;3;-4.377625953;0.001545124;-11.12056614;39.71368978;0
-1.101925003;1.170652487;0.596242471;0.736931414;6;-6.61155002;0.543067909;-7.739827475;43.52650184;0
-1.32913397;2.466699079;-0.416528587;0.000378515;2;-2.658267941;1.43E-07;-6.557147082;37.6546682;1
-1.613754439;-0.078561724;0.461935274;0.001899138;4;-6.455017754;3.61E-06;0.50711732;44.95101475;0
-0.466975318;4.506972769;-0.185938291;0.028070087;3;-1.400925954;0.00078793;-6.313935126;42.47354995;0
-1.752531623;-0.575428475;-0.691913703;0.0877383;3;-5.257594868;0.007698009;3.025369795;51.26613385;1
-0.151255494;-1.957921647;-0.87015101;0.156412987;2;-0.302510988;0.024465023;0.592292811;44.44530762;0
-0.171766611;-1.691896035;2.909168319;0.472124157;1;-0.171766611;0.222901219;0.290611249;45.85293707;0
0.094420606;-0.682686314;1.728051338;0.128930789;2;0.188841212;0.016623148;-0.128919311;45.82364117;0
-1.801558331;-1.518018554;-0.806691902;0.001357354;3;-5.404674994;1.84E-06;8.204396918;56.82686913;1
0.645335835;-0.36310236;-0.285811018;0.680325255;1;0.645335835;0.462842453;-0.234322965;43.32180528;0
1.770780484;-3.946898681;0.045304039;0.928765005;3;5.312341453;0.862604435;-20.96727347;38.72274148;0
-0.297472262;0.503971506;5.689661359;0.131723473;1;-0.297472262;0.017351073;-0.149917544;48.07572177;0
0.468242268;-2.963427315;-1.354123116;0.26045907;4;1.872969073;0.067838927;-5.550407712;69.88313517;1
0.331445417;-0.910648752;1.212263905;0.932482825;3;0.99433625;0.869524219;-0.905491065;61.09485648;1
-0.231406404;-1.4665031;-0.388688253;0.38618091;4;-0.925625616;0.149135695;1.357432836;46.61255636;0
-0.617013374;2.212184056;-0.358600695;0.261411849;4;-2.468053494;0.068336155;-5.459788589;47.00219269;1
-1.027391277;-0.156194521;0.80486695;0.026529218;5;-5.136956386;0.000703799;0.80236444;44.53155386;0
0.024589344;0.276311268;-0.962739898;0.147501479;4;0.098357374;0.021756686;0.027177251;45.96781759;0
-0.233439551;0.730967067;-0.893520049;0.267668734;2;-0.466879101;0.071646551;-0.341273248;47.84247845;1
0.723941874;5.368090571;-1.980067846;0.219926746;1;0.723941874;0.048367774;3.886185547;46.79023202;0
-1.093691153;2.418170459;-0.003459788;0.254356879;2;-2.187382307;0.064697422;-5.289463276;43.15015192;0
-1.254647937;-0.503285465;0.920709553;0.000290077;3;-3.763943811;8.41E-08;1.894338211;52.561264;1
0.798957245;-2.165681206;1.220823904;0.078274969;2;1.597914489;0.006126971;-3.460573378;44.81521687;0
-0.879211405;2.343597445;-0.01397193;0.079721759;3;-2.637634214;0.006355559;-6.181552805;43.72205221;0
-0.921661202;3.707921861;1.418906607;0.40848449;3;-2.764983605;0.166859578;-10.25234315;41.96866439;0
-1.247659857;-3.835160915;-1.748147012;0.038218709;3;-3.74297957;0.00146067;14.35492895;69.12603722;1
1.189798967;-3.339714633;-0.515905813;0.051243241;4;4.759195868;0.00262587;-15.89435608;39.88609721;0
0.813392614;1.326523673;1.827950862;0.08552911;1;0.813392614;0.007315229;1.078984558;50.01564392;1
-1.082009557;-0.571742394;-0.095038384;0.264350181;3;-3.246028671;0.069881018;1.855892204;52.78273358;1
-0.98205906;1.177604126;-1.19754576;0.031417888;4;-3.92823624;0.000987084;-4.625907204;44.19928851;0
0.856951599;0.140473252;1.427196842;0.619047736;3;2.570854797;0.3832201;0.361136335;44.93628767;0
0.629290866;-1.837160636;0.31091906;0.541934666;5;3.146454331;0.293693182;-5.780542039;71.88235889;1
1.02457188;-4.831310777;-3.323049617;0.000316485;4;4.098287521;1.00E-07;-19.80010067;37.73482004;0
-0.87168944;0.569907261;-1.070355199;0.153349113;3;-2.615068319;0.02351595;-1.490346424;43.0877923;0
-1.743738943;0.619681128;-0.468944624;0.105120783;4;-6.974955771;0.011050379;-4.32224846;47.9986236;1
0.030658493;2.303648365;2.974274454;0.039972401;1;0.030658493;0.001597793;0.070626387;45.71529043;0
0.201770076;3.584337223;1.434114567;0.604950251;4;0.807080305;0.365964806;2.892847978;49.94637622;1
1.298132263;0.533307933;-0.24973836;0.132814966;2;2.596264526;0.017639815;1.384608467;48.17253098;0
1.712675221;-1.569432566;-1.379695563;0.014202575;5;8.563376105;0.000201713;-13.43964133;42.81494832;0
0.032254842;-2.292932922;-0.055669616;0.029763995;1;0.032254842;0.000885895;-0.07395819;54.77070143;1
1.230462489;0.077328922;-0.304582048;0.131267095;4;4.921849957;0.01723105;0.380601351;64.37542163;1
-0.04421664;-0.502924457;-1.005093058;0.127829222;0;0;0.01634031;0;46.83989947;1
-0.138276864;-2.429110006;1.045612383;0.188451251;4;-0.553107455;0.035513874;1.343558854;67.19804334;1
0.682173859;2.377281656;-0.513264475;0.442636063;2;1.364347718;0.195926684;3.243438804;50.24897221;1
2.050567512;0.126138817;0.811983757;0.001245274;4;8.202270047;1.55E-06;1.034624639;70.63184778;1
0.068247654;2.842320602;0.304064856;0.420978053;2;0.136495309;0.177222521;0.387963428;45.99510324;0
0.169874115;-2.065738336;-0.472383714;0.027983762;5;0.849370576;0.000783091;-1.754577362;47.9467092;0
1.050869918;-0.925626998;-0.203467301;0.017000102;5;5.254349592;0.000289003;-4.863567842;45.69666122;0
0.292522622;-1.561533843;-3.143864391;0.01350621;2;0.585045244;0.000182418;-0.913567948;46.01759163;0
-0.689389924;-1.901022184;0.934805994;0.100692129;2;-1.378779849;0.010138905;2.621091079;58.10196944;1
-0.317775806;-0.610546542;0.19998691;0.053107057;5;-1.588879029;0.00282036;0.970084597;65.12568584;1
-0.731711272;2.66628801;0.155057895;0.261725392;2;-1.463422543;0.068500181;-3.901905982;45.30784371;0
0.270477384;-0.936047344;0.130198536;0.469492783;3;0.811432153;0.220423473;-0.759538912;58.73590706;1
-2.712060225;2.293900255;-1.174427725;0.004206195;3;-8.136180676;1.77E-05;-18.66358692;36.50761939;0
0.93099234;-0.078139145;0.85118208;0.55737935;2;1.861984679;0.31067174;-0.14549389;56.1462364;1
1.214155978;0.772504994;-0.695559705;0.125396902;4;4.856623912;0.015724383;3.751766226;48.1921979;0
-3.589848061;2.077862049;-2.537580414;0.564013336;2;-7.179696122;0.318111043;-14.9184181;35.87531209;0
-1.04474845;2.451226782;2.181011596;0.419143088;7;-7.313239152;0.175680928;-17.92640767;38.66623535;0
-0.597374341;-1.252328965;0.744994705;7.01E-05;3;-1.792123022;4.92E-09;2.244327568;44.42521203;0
-2.663930703;-2.502675289;-0.268538645;0.073830515;2;-5.327861407;0.005450945;13.33390708;54.14990079;1
-0.478534206;-1.741669942;0.927318147;0.698745524;2;-0.957068412;0.488245307;1.666897287;56.5786533;1
-1.077394336;-2.284844489;-2.239210948;0.121032992;2;-2.154788673;0.014648985;4.923357025;56.47795236;1
0.728008116;1.037314359;1.255578299;0.024658601;2;1.456016232;0.000608047;1.510346545;53.33231071;1
0.576059161;-2.667880556;-0.183321454;0.203855878;3;1.728177484;0.041557219;-4.610571106;64.82036764;1
0.0155854;-2.885121094;-2.09022075;0.008072833;4;0.0623416;6.52E-05;-0.179863066;46.47293354;0
-0.73119808;-0.870338076;-1.815659812;0.00693691;3;-2.19359424;4.81E-05;1.90916859;57.12132491;1
-0.239644596;1.337855802;-1.621932617;0.02025789;2;-0.479289191;0.000410382;-0.641219825;46.90686818;1
1.435674599;1.604007732;0.517066223;0.009595564;2;2.871349197;9.21E-05;4.605666314;55.47420533;1
0.338852926;1.451150623;0.744252916;0.287808682;3;1.016558778;0.082833837;1.475179903;53.56746191;1
-0.621085674;-0.373248686;-1.01292759;0.133702274;3;-1.863257022;0.017876298;0.695458235;54.73123408;1
0.993687517;0.438519016;4.861283921;0.000232778;4;3.974750069;5.42E-08;1.74300349;63.71948916;1
0.879051753;-1.709210719;0.610917299;0.035913528;2;1.758103506;0.001289781;-3.004969358;44.18048108;0
1.469857916;-0.563938925;0.02754315;0.914436639;1;1.469857916;0.836194368;-0.828910093;57.67718734;1
-0.41737657;2.31552748;4.036158044;0.104067908;2;-0.834753141;0.01083013;-1.932893836;44.40644459;1
-0.072736387;-2.042816594;-1.475470722;0.459919167;5;-0.363681935;0.21152564;0.742935492;69.47238614;1
1.408648284;-0.547428899;-2.298092555;0.057387864;2;2.817296567;0.003293367;-1.542269559;57.29221863;1
1.088233798;1.057184184;-0.046001707;0.71732781;1;1.088233798;0.514559188;1.150463559;47.44370059;0
-0.213184542;0.417878402;-0.300886417;0.474159009;3;-0.639553625;0.224826765;-0.267255647;46.00051496;0
-0.501485566;-0.379370976;0.422961547;0.445849938;2;-1.002971132;0.198782167;0.380498137;45.71016643;0
-0.955942313;-0.870365386;0.412790577;0.116742489;4;-3.823769251;0.013628809;3.328076399;45.36900944;0
-0.338437224;-3.730625545;-0.083839568;0.070345965;5;-1.692186121;0.004948555;6.312912769;47.76607667;0
0.557478369;1.047951486;0.091131037;0.15473143;1;0.557478369;0.023941815;0.584210285;46.9379544;0
0.802633227;-3.653552341;2.177739261;0.307993096;2;1.605266454;0.094859747;-5.86492501;63.32500715;1
0.434475882;-2.122148597;0.125067612;0.244328171;1;0.434475882;0.059696255;-0.922022383;44.24966327;0
-2.086702851;-1.614844632;-0.232642188;0.026214346;3;-6.260108553;0.000687192;10.10910269;55.99717529;1
-0.051812861;-0.398924576;-1.526525732;0.042678426;3;-0.155438584;0.001821448;0.062008271;45.68441396;0
1.687851114;-2.804014489;-1.391326318;0.377134992;1;1.687851114;0.142230802;-4.73275898;41.70517419;0
0.410169073;1.199009797;3.166931345;0.705238087;3;1.230507219;0.49736076;1.475390211;48.96626012;0
-0.378147445;1.473457481;1.136029056;0.423058394;3;-1.134442334;0.178978405;-1.671552544;45.17202348;0
0.946931195;-3.675106964;0.517299889;0.342852674;4;3.78772478;0.117547956;-13.92029372;43.05806093;0
-0.800909265;0.959206625;2.137870668;0.054640047;4;-3.20363706;0.002985535;-3.072949893;51.96929069;1
-1.903578392;-3.936520847;1.188078759;0.000365693;3;-5.710735177;1.34E-07;22.48042807;68.55836676;1
